,epithelial cell of proximal tubule,fibroblast,glomerular visceral epithelial cell,kidney capillary endothelial cell,kidney connecting tubule epithelial cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle thick ascending limb epithelial cell,leukocyte,mesangial cell,parietal epithelial cell,renal alpha-intercalated cell,renal beta-intercalated cell,renal principal cell
ENSG00000124207,0.05785093,0.06390328,0.07091399,0.09209519,0.10909885,0.09413594,0.082202606,0.026177052,0.08561415,0.07892265,0.086378954,0.06537148,0.087335005
ENSG00000124214,0.066854864,0.09787073,0.046420127,0.07845515,0.079641245,0.07929728,0.06585383,0.085698314,0.08514193,0.07058069,0.077507526,0.1038559,0.06282238
ENSG00000124228,0.05765816,0.1374512,0.05447179,0.04830609,0.07586758,0.061833613,0.06167062,0.15591064,0.092309706,0.06053709,0.068422064,0.05186685,0.073694535
ENSG00000124201,0.054182056,0.10933236,0.09223952,0.15753691,0.03903226,0.036921263,0.050966337,0.096399665,0.13081957,0.07976866,0.066846535,0.04663902,0.039315842
ENSG00000177410,0.030997727,0.09694761,0.060218714,0.04743008,0.08987702,0.05863923,0.070721306,0.15937728,0.04711391,0.06606542,0.092169985,0.10601757,0.07442409
ENSG00000158445,0.007563319,0.072053194,0.00017552472,0.00570548,0.007706024,0.0027165837,0.0026527501,0.00017552472,0.7342536,0.15763052,0.0018653509,0.00017552472,0.007326636
ENSG00000124212,0.0046088593,0.5386565,0.00016253826,0.37110698,0.0014070945,0.0042363643,0.0044162883,0.00016253826,0.048755016,0.008261306,0.014384175,0.00016253826,0.0036797903
ENSG00000158470,0.08226033,0.059879124,0.03321283,0.11628824,0.0715329,0.05885664,0.09319556,0.11801712,0.073701,0.05370504,0.061659086,0.10175082,0.075941235
ENSG00000197818,0.06823678,0.044938095,0.042811144,0.09328499,0.09573633,0.08406573,0.096503794,0.10521797,0.088893145,0.049701378,0.085415065,0.082850695,0.06234495
ENSG00000158480,0.086831056,0.053774145,0.08093465,0.067575,0.100617446,0.15135337,0.14559548,0.00075938174,0.00075938174,0.08861386,0.16668876,0.00075938174,0.05573812
ENSG00000124226,0.075401045,0.08338464,0.08065138,0.05299436,0.11726097,0.062224336,0.058136314,0.034472797,0.089408256,0.07014077,0.07745411,0.05472687,0.14374405
ENSG00000124216,0.020116383,0.0031326765,0.0031326765,0.6883805,0.048595265,0.024783678,0.0031326765,0.0031326765,0.0031326765,0.06132973,0.0031326765,0.0031326765,0.13486584
ENSG00000240849,0.03282498,0.0050183116,0.0050183116,0.0050183116,0.11690726,0.09745689,0.056104418,0.0050183116,0.0050183116,0.0050183116,0.27470806,0.18412183,0.2077667
ENSG00000231742,0.054820903,0.0012899879,0.06458198,0.019142242,0.1103624,0.07570307,0.05093188,0.0012899879,0.08914455,0.025129259,0.18694475,0.22880566,0.091853306
ENSG00000277449,0.04961254,0.05547446,0.08545357,0.018791832,0.033413112,0.054799214,0.0979816,0.31053787,0.0496269,0.1031615,0.042710617,0.029933613,0.0685031
ENSG00000172216,0.023630222,0.3887946,0.01822779,0.0756507,0.014264727,0.013841948,0.018590115,0.2921939,0.029656483,0.097838454,0.011227753,0.008983698,0.0070995563
ENSG00000203999,0.1721296,0.015256231,0.015256231,0.21209815,0.015256231,0.015256231,0.04727359,0.015256231,0.015256231,0.015256231,0.27402848,0.015256231,0.17242028
ENSG00000233077,0.0034082646,0.18070583,0.0034082646,0.0034082646,0.0034082646,0.036747254,0.0034082646,0.0034082646,0.16714828,0.5847243,0.0034082646,0.0034082646,0.0034082646
ENSG00000196396,0.061208315,0.07827089,0.04856519,0.06979986,0.058977168,0.045218803,0.05774291,0.1743167,0.08966133,0.14826478,0.060046118,0.05781098,0.050116986
ENSG00000232043,0.3149962,0.033806108,0.033806108,0.033806108,0.033806108,0.15833217,0.18861054,0.033806108,0.033806108,0.033806108,0.033806108,0.033806108,0.033806108
ENSG00000042062,0.12664661,0.26626348,0.014529163,0.017623307,0.032457266,0.021847663,0.025217375,7.798639e-05,0.07254703,0.102494955,0.1958964,0.06774443,0.056654345
ENSG00000234693,0.014961172,0.004265975,0.004265975,0.004265975,0.07665678,0.004265975,0.004265975,0.004265975,0.21741281,0.004265975,0.30428222,0.3525592,0.004265975
ENSG00000124171,0.07062571,0.020246914,0.14179158,0.020537017,0.11908693,0.06825827,0.06724953,0.021065207,0.027053762,0.15709232,0.065484196,0.095151,0.12635753
ENSG00000124243,0.013503452,0.009155508,0.07614745,0.0097533995,0.068492465,0.08158787,0.12895572,0.10790057,0.062211838,0.052714527,0.116950504,0.20418257,0.0684442
ENSG00000101126,0.05757964,0.082958795,0.06531951,0.060223285,0.084743686,0.07080264,0.08804298,0.08174307,0.06977834,0.07022472,0.08541641,0.095802575,0.08736435
ENSG00000259456,0.02862326,0.03699865,0.15757044,0.027648466,0.105578184,0.10786428,0.12066984,0.0007163213,0.0007163213,0.090367444,0.07246756,0.18624716,0.06453211
ENSG00000000419,0.05149017,0.08102881,0.060390458,0.07528175,0.075254776,0.08143739,0.09166488,0.08053755,0.064943194,0.09370671,0.08386603,0.07506561,0.08533259
ENSG00000124217,0.10556776,0.0029804208,0.37260988,0.05679033,0.04103616,0.07386293,0.11756306,0.0029804208,0.0029804208,0.0029804208,0.03210059,0.09606592,0.09248176
ENSG00000026559,0.0051107127,0.0051107127,0.0051107127,0.0051107127,0.11311467,0.0051107127,0.018695606,0.0051107127,0.0051107127,0.27223498,0.47416463,0.0051107127,0.08090441
ENSG00000101096,0.004605734,0.2835719,0.012344203,0.14919169,0.006951909,0.019454937,0.063554786,0.20846932,0.09635969,0.052653793,0.08224782,0.016404556,0.0041896375
ENSG00000054793,0.0111834025,0.064646214,0.09275754,0.03198006,0.102318965,0.041438174,0.046944264,2.9618506e-05,0.0669098,0.10415975,0.1803174,0.18408313,0.07323161
ENSG00000101115,0.011559751,0.0010516464,0.2943577,0.0010516464,0.021857219,0.012745062,0.027016114,0.0010516464,0.082389355,0.0010516464,0.16965136,0.37516513,0.0010516464
ENSG00000227964,0.12779304,0.066733405,0.023633214,0.014913368,0.04696049,0.074850775,0.043616656,0.000801155,0.04098277,0.06533485,0.081899896,0.3761392,0.036341127
ENSG00000020256,0.06157779,0.039813787,0.05959249,0.047730252,0.07467829,0.073762864,0.06096172,0.05193404,0.09094122,0.055297807,0.08855801,0.23060174,0.06454992
ENSG00000234948,0.048347134,0.0854365,0.09643147,0.108467095,0.01865666,0.04205444,0.027471468,0.0008983661,0.46501458,0.04156885,0.044032667,0.0008983661,0.02072244
ENSG00000182463,0.009721902,0.28649747,0.05600604,0.115691595,0.0020769206,0.0031491553,0.004528073,0.06911231,0.024942541,0.41342884,0.0058656423,0.0052101514,0.003769187
ENSG00000271774,0.039126415,0.21456012,0.2390268,0.045348108,0.008868553,0.022403834,0.048104607,0.12845317,0.00063688995,0.12576248,0.11205085,0.00063688995,0.015021335
ENSG00000259723,0.051832505,0.07745837,0.3626608,0.028635526,0.03580829,0.025439082,0.026712274,0.0010796427,0.15129542,0.059620615,0.14892772,0.0010796427,0.02945009
ENSG00000197670,0.08968648,0.01118595,0.01118595,0.01118595,0.16257899,0.0768944,0.09644761,0.01118595,0.01118595,0.01118595,0.01118595,0.37040505,0.12568575
ENSG00000171940,0.09757486,0.081396304,0.03525139,0.07058049,0.047514867,0.066869825,0.0711118,0.10472996,0.065533936,0.09070894,0.08050244,0.12440318,0.06382206
ENSG00000235415,0.18944079,0.014770825,0.014770825,0.014770825,0.260747,0.06708228,0.34979233,0.014770825,0.014770825,0.014770825,0.014770825,0.014770825,0.014770825
ENSG00000064787,0.010577253,0.001284594,0.037390135,0.02781834,0.02680977,0.07797468,0.39688507,0.001284594,0.079666294,0.16713163,0.001284594,0.001284594,0.17060843
ENSG00000236352,0.056468293,0.009232133,0.009232133,0.009232133,0.22122651,0.11983474,0.5193811,0.009232133,0.009232133,0.009232133,0.009232133,0.009232133,0.009232133
ENSG00000019186,0.46934742,0.120515786,0.018751636,0.09091648,0.024736416,0.022537077,0.023039902,0.000335482,0.09762474,0.043617927,0.03418452,0.05016591,0.0042266753
ENSG00000101132,0.05191151,0.00037923516,0.112467,0.06616434,0.0894144,0.1183655,0.10509033,0.00037923516,0.09092089,0.08095437,0.10827203,0.13859855,0.037082743
ENSG00000101134,0.009108917,0.18764614,0.020484466,0.055177446,0.14175606,0.042721417,0.2096954,8.9090114e-05,0.008518151,0.18285233,0.005796216,0.011578871,0.124575414
ENSG00000235166,0.051862057,0.006300599,0.25290596,0.006300599,0.11262862,0.12021246,0.10581792,0.006300599,0.006300599,0.006300599,0.20359764,0.006300599,0.11517167
ENSG00000124098,0.04281899,0.059152715,0.07743058,0.092545584,0.04657024,0.06731362,0.065544724,0.21288376,0.095745176,0.032470025,0.13911393,0.045388676,0.023021951
ENSG00000087586,0.05947954,0.056395244,0.0012061754,0.09179452,0.10458465,0.11754035,0.13087699,0.0012061754,0.057546772,0.04719439,0.2236988,0.076847196,0.031629253
ENSG00000101138,0.07680551,0.028824374,0.07265853,0.06804795,0.07146917,0.13235915,0.11556729,0.000302862,0.10607552,0.03703368,0.12162044,0.108250946,0.060984597
ENSG00000087589,0.025564395,0.011498981,0.00020972216,0.009617622,0.006602244,0.010832997,0.009097527,0.87112695,0.041852172,0.004121638,0.0064889425,0.00020972216,0.0027770023
ENSG00000022277,0.042006083,0.0790657,0.057563614,0.07117837,0.08263666,0.079207785,0.07933667,0.10794178,0.04214163,0.07786552,0.082549065,0.10876532,0.08974185
ENSG00000124091,0.058250014,0.005812173,0.005812173,0.330851,0.11352765,0.106705345,0.107953064,0.005812173,0.005812173,0.005812173,0.24202777,0.005812173,0.005812173
ENSG00000124103,0.0795606,0.0017283306,0.060957618,0.0017283306,0.12925898,0.11247637,0.15810013,0.0017283306,0.11623469,0.18866505,0.06521158,0.0017283306,0.082621604
ENSG00000213714,0.057391606,0.004778661,0.004778661,0.16125566,0.07276462,0.12679014,0.016581185,0.004778661,0.004778661,0.4413472,0.004778661,0.004778661,0.09519761
ENSG00000087510,0.0022805638,0.0022805638,0.0022805638,0.0022805638,0.0022805638,0.0022805638,0.012825075,0.0022805638,0.0022805638,0.73375183,0.0022805638,0.0022805638,0.2306174
ENSG00000101144,0.015548431,0.012570273,0.39229402,0.0038099713,0.0053490875,0.00217705,0.003645597,8.575137e-05,0.009166693,0.45736688,0.085241884,0.005595329,0.007149002
ENSG00000226308,0.020330992,0.003520669,0.47535992,0.003520669,0.024799773,0.023947023,0.003520669,0.003520669,0.003520669,0.23242873,0.19848895,0.003520669,0.003520669
ENSG00000101146,0.07460445,0.049440444,0.046714876,0.09014028,0.079761714,0.095522664,0.08601291,0.04506737,0.07850317,0.06833982,0.102064006,0.11809643,0.06573197
ENSG00000132819,0.12491166,0.104744874,0.22888026,0.0429705,0.05779759,0.03804025,0.11650507,0.0005935818,0.0005935818,0.098431185,0.11038728,0.039787192,0.036356814
ENSG00000124253,0.36172315,0.021272447,0.023111925,0.033348672,0.014442195,0.020135028,0.090861596,0.092157446,0.05901491,0.03116108,0.13009354,0.10682155,0.015856424
ENSG00000124256,0.003998862,0.0006667442,0.0006667442,0.0006667442,0.0006667442,0.0006667442,0.00706489,0.964044,0.0006667442,0.0006667442,0.011406621,0.0006667442,0.008151647
ENSG00000124225,0.010796011,0.07593214,0.2773109,0.043923985,0.034625623,0.019968404,0.06867289,0.20373155,0.13052498,0.037070666,0.04072378,0.010914031,0.045804992
ENSG00000278709,0.026539396,0.0037435943,0.10515212,0.0037435943,0.05081228,0.103036836,0.0424583,0.0037435943,0.1700572,0.074595354,0.24040598,0.17196818,0.0037435943
ENSG00000124209,0.063479334,0.10143976,0.06047345,0.07220398,0.072017916,0.0723433,0.07040784,0.050994754,0.08583664,0.09225125,0.08203954,0.09268214,0.0838301
ENSG00000124164,0.05592016,0.09372699,0.0907403,0.08954137,0.07896152,0.07806806,0.07324343,0.030819772,0.0775457,0.07109774,0.09495895,0.09178712,0.073588826
ENSG00000198768,0.008079613,0.00018014421,0.009554246,0.009695519,0.47974047,0.03747486,0.01111691,0.00018014421,0.00018014421,0.01264906,0.018021986,0.020511936,0.39261487
ENSG00000254620,0.021136789,0.039349094,0.016580151,0.00058874016,0.37074086,0.18436134,0.013036515,0.00058874016,0.00058874016,0.011717921,0.026700297,0.00058874016,0.31402206
ENSG00000268941,0.0050839223,0.0015330892,0.16572356,0.016717952,0.43887514,0.040553484,0.007886194,0.0015330892,0.0015330892,0.05932964,0.0015330892,0.0015330892,0.2581646
ENSG00000124222,0.023798985,0.055627517,0.13696322,0.047387563,0.082976565,0.062390305,0.059769463,0.089035325,0.10241072,0.07111678,0.08275367,0.1042453,0.081524655
ENSG00000254995,0.039601933,0.034127437,0.0577611,0.044117738,0.06559709,0.078007944,0.068344876,0.31422007,0.04275668,0.030102393,0.08312995,0.05634333,0.08588948
ENSG00000215440,0.08121317,0.0920521,0.05441009,0.050467532,0.103186235,0.072203614,0.081608295,0.0834113,0.029853372,0.059921198,0.10916057,0.036722694,0.14578989
ENSG00000268649,0.013714252,0.16007543,0.0772201,0.0029195074,0.14001736,0.05498486,0.1430732,0.0029195074,0.1430506,0.0029195074,0.09165142,0.09607276,0.07138152
ENSG00000235590,0.017345956,0.08831996,0.092898294,0.020255892,0.13214546,0.118125655,0.08034222,0.00035659803,0.1402816,0.12785134,0.06827595,0.022798942,0.09100214
ENSG00000087460,0.017834384,0.041757245,0.04998617,0.072363086,0.060455468,0.07695791,0.078131475,0.054356318,0.25462258,0.06841083,0.06736537,0.117640175,0.04011896
ENSG00000225806,0.008915594,0.06006412,0.02371982,0.049444977,0.07774225,0.12377024,0.14987992,0.00041088986,0.0687365,0.10881376,0.12948482,0.12920487,0.06981223
ENSG00000101158,0.07249845,0.08080851,0.073479295,0.059080567,0.07263729,0.08347954,0.0810136,0.05757619,0.07791416,0.113546714,0.09144991,0.07484001,0.06167576
ENSG00000101160,0.06436039,0.03634621,0.034663383,0.0647129,0.028772397,0.034355022,0.04271574,0.21198499,0.17646801,0.106146514,0.11335144,0.057416394,0.028706586
ENSG00000101162,0.1271993,0.04189654,0.04189654,0.04189654,0.04189654,0.04189654,0.41193882,0.04189654,0.04189654,0.04189654,0.04189654,0.04189654,0.04189654
ENSG00000124172,0.09780442,0.05862244,0.06529162,0.09558506,0.045423258,0.06632044,0.08727629,0.10347568,0.10090811,0.04986593,0.11807064,0.0665421,0.0448141
ENSG00000101166,0.036420822,0.074585445,0.08034333,0.07192185,0.09133203,0.08541407,0.1114723,0.0003120631,0.08319203,0.05140601,0.0662117,0.19843286,0.04895551
ENSG00000124203,0.0034105224,0.00038945573,0.00038945573,0.015397341,0.00038945573,0.0030608412,0.0032772578,0.8894558,0.05530794,0.0235086,0.00038945573,0.00038945573,0.004634474
ENSG00000087495,0.003402648,0.020418128,0.47022942,0.00544124,0.0013765127,0.0023165904,0.05531192,8.392079e-05,0.023608916,0.41128838,0.0025163197,8.392079e-05,0.0039220965
ENSG00000196074,0.025967605,0.043012377,0.084558226,0.093513384,0.027250713,0.07206828,0.0994967,0.09915905,0.04264255,0.04557938,0.15265544,0.19335195,0.020744214
ENSG00000196227,0.10021304,0.1052044,0.16302115,0.10563241,0.070606686,0.08538293,0.08432005,0.00020564148,0.06733333,0.03802696,0.08271975,0.052818775,0.044514794
ENSG00000132825,0.032465227,0.0013701706,0.07579678,0.0906872,0.08902755,0.049157523,0.065544665,0.41908988,0.063852936,0.027391009,0.048698116,0.0013701706,0.035548866
ENSG00000124215,0.09483966,0.10923762,0.16121781,0.07404427,0.059662536,0.06880945,0.08590693,0.09210464,0.06615461,0.027728217,0.1032208,0.0122363595,0.0448371
ENSG00000176659,0.0064989096,0.001159688,0.001159688,0.001159688,0.012562087,0.009997553,0.0070019625,0.94324285,0.001159688,0.001159688,0.012578745,0.001159688,0.001159688
ENSG00000228340,0.03788901,0.077752925,0.031108214,0.013261897,0.15193768,0.17633098,0.097063,0.11396411,0.044129465,0.045201696,0.03057711,0.094770916,0.0860129
ENSG00000276627,0.022606255,0.022606255,0.022606255,0.022606255,0.17166862,0.47324175,0.12902683,0.022606255,0.022606255,0.022606255,0.022606255,0.022606255,0.022606255
ENSG00000179242,0.024618719,0.59630066,0.008534858,0.042329807,0.04512921,0.012145313,0.01598111,0.00031296402,0.024735313,0.03346429,0.014400645,0.096491426,0.08555574
ENSG00000130699,0.10076508,0.033589616,0.057440806,0.06217008,0.08055317,0.07302926,0.07832582,0.03913021,0.041892417,0.11472316,0.10910239,0.11952109,0.08975686
ENSG00000283078,0.13482656,0.0016863666,0.21142173,0.042289827,0.05341362,0.12867488,0.1019784,0.0016863666,0.0016863666,0.06658613,0.01847043,0.10839286,0.1288864
ENSG00000149657,0.12511288,0.0932139,0.056374747,0.060371235,0.053676505,0.08770792,0.07302137,0.00020208038,0.08688549,0.06188725,0.103710935,0.13374242,0.064093284
ENSG00000101182,0.0699588,0.034497295,0.06122098,0.07809447,0.065056555,0.051839106,0.07177332,0.11552054,0.08902766,0.06798774,0.089679934,0.12584437,0.079499274
ENSG00000184402,0.09840026,0.04812108,0.05770094,0.07659203,0.07469447,0.08932364,0.083642825,0.08049391,0.032443155,0.0831724,0.09899893,0.10262044,0.07379592
ENSG00000101181,0.083040684,0.040529925,0.09631656,0.06880568,0.081221975,0.10382001,0.10111107,0.020861134,0.07881169,0.08316815,0.10404389,0.06414535,0.07412379
ENSG00000130703,0.048607387,0.07497346,0.035069928,0.040160473,0.09765563,0.09461817,0.09392757,0.089531496,0.05481618,0.08515861,0.10581951,0.07445105,0.10521061
ENSG00000130706,0.077747636,0.07798596,0.012645665,0.09329827,0.058824513,0.07691975,0.058738876,0.17140213,0.04046201,0.071607396,0.06846837,0.13727663,0.05462282
ENSG00000226332,0.107420236,0.06065408,0.20587589,0.038830597,0.052129947,0.047029145,0.045011386,0.00015360022,0.07410119,0.20728339,0.055426005,0.042880096,0.063204385
ENSG00000130702,0.084246986,0.032788523,0.20731185,0.07434972,0.041980043,0.054157663,0.043902803,3.5043737e-05,0.14998043,0.16939166,0.04988647,0.03796822,0.054000523
ENSG00000273619,0.094403245,0.00032767418,0.07805681,0.044508357,0.07338987,0.10739472,0.1642071,0.00032767418,0.05848366,0.048246842,0.16042636,0.109074175,0.0611535
ENSG00000171858,0.05780593,0.07017709,0.082400285,0.0600063,0.07026651,0.06500625,0.087248124,0.00035403107,0.035168767,0.113188796,0.14985579,0.1262366,0.08228549
ENSG00000149679,0.06542315,0.04927666,0.041345716,0.032395273,0.07830447,0.07005097,0.099560834,0.00041599112,0.1354103,0.06799117,0.10271304,0.15456417,0.10254826
ENSG00000130701,0.0023802924,0.0023802924,0.070745,0.08089015,0.18033971,0.05098955,0.046024043,0.0023802924,0.0023802924,0.0023802924,0.16202919,0.0023802924,0.39470068
ENSG00000130700,0.013052329,0.10633561,0.0011023573,0.6141162,0.009501395,0.00497454,0.0037181007,0.0011023573,0.24168766,0.0011023573,0.0011023573,0.0011023573,0.0011023573
ENSG00000167046,0.12789321,0.011617491,0.011617491,0.011617491,0.011617491,0.090127796,0.21718056,0.011617491,0.011617491,0.011617491,0.12449622,0.34736216,0.011617491
ENSG00000101187,0.12640788,0.022496928,0.0001516636,0.15531577,0.053789794,0.017742446,0.053976424,0.16015959,0.010480706,0.034824148,0.08848114,0.20532975,0.07084382
ENSG00000101188,0.08346207,0.0052302335,0.0052302335,0.0052302335,0.10524957,0.12078485,0.08881697,0.0052302335,0.0052302335,0.0052302335,0.1139316,0.0052302335,0.45114332
ENSG00000223669,0.10135193,0.009468781,0.009468781,0.009468781,0.20718512,0.07405907,0.09396841,0.009468781,0.009468781,0.009468781,0.009468781,0.009468781,0.4476852
ENSG00000228705,0.027291514,0.0011218673,0.0011218673,0.018076932,0.19566582,0.077874646,0.16185969,0.0011218673,0.0011218673,0.024292713,0.037446443,0.21204779,0.24095705
ENSG00000101189,0.12269779,0.042537358,0.08534514,0.045707032,0.07097247,0.08107444,0.08600695,0.116789274,0.01823997,0.115380205,0.10762077,0.045392722,0.06223588
ENSG00000229873,0.14890012,0.0079982085,0.43394628,0.090541676,0.06669919,0.0079982085,0.048204437,0.0079982085,0.0079982085,0.1557208,0.0079982085,0.0079982085,0.0079982085
ENSG00000060491,0.11428516,0.1006553,0.029955538,0.10965392,0.044625785,0.037432503,0.050051257,0.08136516,0.095213115,0.08004983,0.12248357,0.056718405,0.07751043
ENSG00000092758,0.03081391,0.004153766,0.004153766,0.004153766,0.11154962,0.018893633,0.098738454,0.004153766,0.004153766,0.004153766,0.48617846,0.004153766,0.22474961
ENSG00000101190,0.032862123,0.07734215,0.048790008,0.048417438,0.06803167,0.07976165,0.07800665,0.037746582,0.06832159,0.046658512,0.15699908,0.11324839,0.14381416
ENSG00000101191,0.046660703,0.096461795,0.077783145,0.07281466,0.070793726,0.07669216,0.08017123,0.09630237,0.06989713,0.079913564,0.08279879,0.09028364,0.059427124
ENSG00000101193,0.05632308,0.059891123,0.07982401,0.047685295,0.07731258,0.07981778,0.084374994,0.10358437,0.0935486,0.05029001,0.09240827,0.09887073,0.07606906
ENSG00000101194,0.0435331,0.0009936783,0.073017485,0.054578483,0.0009936783,0.0009936783,0.007905599,0.57078874,0.0009936783,0.108954854,0.010616196,0.03958252,0.08704831
ENSG00000272259,0.28372562,0.0062643066,0.0062643066,0.15821919,0.0062643066,0.0881071,0.10519944,0.0062643066,0.0062643066,0.0062643066,0.06721815,0.0062643066,0.2536803
ENSG00000149658,0.050598312,0.038706336,0.05453417,0.06407741,0.075326726,0.06792232,0.07635418,0.16595246,0.08093255,0.08977869,0.09309813,0.061123572,0.08159506
ENSG00000101197,0.1765792,0.013667006,0.013667006,0.013667006,0.013667006,0.013667006,0.013667006,0.013667006,0.013667006,0.39603758,0.14494519,0.013667006,0.15943497
ENSG00000101198,0.44061503,0.04468997,0.03671393,0.009532131,0.016487584,0.013922168,0.015700156,0.07949539,0.013915931,0.22340257,0.022910692,0.023889663,0.058724903
ENSG00000275620,0.23381357,0.4646293,0.0019848205,0.021482838,0.0149227,0.0019848205,0.0019848205,0.0019848205,0.0019848205,0.22919512,0.0019848205,0.0019848205,0.02206271
ENSG00000101199,0.15035877,0.06304637,0.038263522,0.0668041,0.056101747,0.06059833,0.07108092,0.10979225,0.07052702,0.07982052,0.08590403,0.06657777,0.081124656
ENSG00000101204,0.6107727,0.04931069,0.026694652,0.051118247,0.016936203,0.020581614,0.0310497,0.0002872651,0.08926406,0.018983202,0.019372042,0.041566435,0.024063205
ENSG00000075043,0.067735486,0.012795153,0.012795153,0.32012147,0.012795153,0.14955229,0.21974513,0.012795153,0.012795153,0.012795153,0.14048435,0.012795153,0.012795153
